time_s,V_exp,FDM,FVM-S0,FVM-S1,FVM-S2
2188,4.08874464035034,4.09342092779158,4.09342332213845,4.09341020552947,4.09341484905327
2189,4.08887147903442,4.09342127280746,4.09342365958986,4.09341057407961,4.09341520659269
2190,4.08888006210327,4.09342161700115,4.09342399624171,4.0934109417553,4.09341556328418
2191,4.08883047103882,4.09342196037465,4.0934243320959,4.09341130855864,4.09341591912977
2192,4.08873701095581,4.09342230292995,4.09342466715436,4.09341167449175,4.0934162741315
2193,4.08886384963989,4.09342264466902,4.093425001419,4.09341203955671,4.0934166282914
2194,4.08883142471313,4.09342298559384,4.09342533489173,4.09341240375563,4.09341698161151
2195,4.08876800537109,4.09342332570638,4.09342566757445,4.09341276709058,4.09341733409383
2196,4.08876371383667,4.09342366500859,4.09342599946906,4.09341312956366,4.0934176857404
2197,4.08871698379517,4.09342400350244,4.09342633057746,4.09341349117693,4.09341803655322
2198,4.08878469467163,4.09342434118989,4.09342666090153,4.09341385193248,4.0934183865343
2199,4.08886623382568,4.09342467807288,4.09342699044317,4.09341421183237,4.09341873568565
2200,4.0888819694519,4.09342501415337,4.09342731920424,4.09341457087866,4.09341908400926
2201,4.0887508392334,4.09342534943328,4.09342764718663,4.0934149290734,4.09341943150712
2202,4.08889579772949,4.09342568391455,4.09342797439221,4.09341528641866,4.09341977818122
2203,4.08884525299072,4.09342601759912,4.09342830082285,4.09341564291647,4.09342012403355
2204,4.08884286880493,4.09342635048891,4.09342862648039,4.09341599856888,4.09342046906608
2205,4.08892297744751,4.09342668258584,4.09342895136671,4.09341635337793,4.0934208132808
2206,4.08885049819946,4.09342701389182,4.09342927548366,4.09341670734564,4.09342115667965
2207,4.0887975692749,4.09342734440877,4.09342959883308,4.09341706047404,4.09342149926461
2208,4.0888819694519,4.0934276741386,4.09342992141681,4.09341741276516,4.09342184103763
2209,4.08896112442017,4.0934280030832,4.0934302432367,4.09341776422101,4.09342218200068
2210,4.08881521224976,4.09342833124447,4.09343056429458,4.09341811484359,4.09342252215569
2211,4.0888409614563,4.09342865862431,4.09343088459228,4.09341846463493,4.09342286150461
2212,4.08892965316772,4.0934289852246,4.09343120413162,4.09341881359701,4.09342320004939
2213,4.08886289596558,4.09342931104722,4.09343152291443,4.09341916173184,4.09342353779194
2214,4.08885478973389,4.09342963609406,4.09343184094252,4.0934195090414,4.09342387473422
2215,4.08890438079834,4.09342996036698,4.0934321582177,4.09341985552769,4.09342421087813
2216,4.08878993988037,4.09343028386786,4.09343247474178,4.09342020119268,4.0934245462256
2217,4.08884906768799,4.09343060659856,4.09343279051657,4.09342054603835,4.09342488077854
2218,4.08878040313721,4.09343092856093,4.09343310554385,4.09342089006668,4.09342521453887
2219,4.08878469467163,4.09343124975684,4.09343341982543,4.09342123327962,4.09342554750849
2220,4.08880996704102,4.09343157018814,4.0934337333631,4.09342157567914,4.09342587968929
2221,4.08890962600708,4.09343188985665,4.09343404615863,4.0934219172672,4.09342621108318
2222,4.08882617950439,4.09343220876425,4.09343435821382,4.09342225804576,4.09342654169205
2223,4.08889436721802,4.09343252691274,4.09343466953043,4.09342259801674,4.09342687151779
2224,4.08884811401367,4.09343284430398,4.09343498011024,4.09342293718211,4.09342720056227
2225,4.08876800537109,4.09343316093979,4.09343528995502,4.0934232755438,4.09342752882737
2226,4.08884286880493,4.09343347682198,4.09343559906652,4.09342361310374,4.09342785631497
2227,4.08886003494263,4.09343379195238,4.09343590744651,4.09342394986385,4.09342818302694
2228,4.08884620666504,4.0934341063328,4.09343621509675,4.09342428582606,4.09342850896513
2229,4.08889675140381,4.09343441996505,4.09343652201897,4.0934246209923,4.09342883413141
2230,4.08884620666504,4.09343473285094,4.09343682821494,4.09342495536447,4.09342915852763
2231,4.0888409614563,4.09343504499226,4.09343713368638,4.09342528894448,4.09342948215565
2232,4.08873510360718,4.09343535639081,4.09343743843504,4.09342562173424,4.0934298050173
2233,4.0889105796814,4.09343566704839,4.09343774246265,4.09342595373564,4.09343012711442
2234,4.08892107009888,4.09343597696677,4.09343804577094,4.09342628495059,4.09343044844886
2235,4.088782787323,4.09343628614775,4.09343834836163,4.09342661538097,4.09343076902245
2236,4.08886814117432,4.0934365945931,4.09343865023644,4.09342694502866,4.093431088837
2237,4.08873081207275,4.09343690230459,4.09343895139709,4.09342727389556,4.09343140789435
2238,4.08877420425415,4.093437209284,4.09343925184529,4.09342760198352,4.09343172619631
2239,4.08882570266724,4.09343751553308,4.09343955158275,4.09342792929443,4.09343204374469
2240,4.08871936798096,4.09343782105361,4.09343985061118,4.09342825583016,4.09343236054132
2241,4.08895778656006,4.09343812584733,4.09344014893226,4.09342858159255,4.09343267658797
2242,4.08886814117432,4.09343842991599,4.09344044654769,4.09342890658349,4.09343299188647
2243,4.0889778137207,4.09343873326135,4.09344074345917,4.0934292308048,4.0934333064386
2244,4.08871603012085,4.09343903588515,4.09344103966839,4.09342955425835,4.09343362024615
2245,4.08880567550659,4.09343933778913,4.09344133517701,4.09342987694597,4.09343393331092
2246,4.08891677856445,4.09343963897501,4.09344162998673,4.09343019886952,4.09343424563468
2247,4.08894538879395,4.09343993944454,4.09344192409922,4.09343052003081,4.09343455721921
2248,4.0890064239502,4.09344023919944,4.09344221751615,4.09343084043169,4.09343486806629
2249,4.0888524055481,4.09344053824142,4.09344251023917,4.09343116007397,4.09343517817769
2250,4.08885335922241,4.09344083657221,4.09344280226997,4.09343147895948,4.09343548755516
2251,4.08895826339722,4.09344113419352,4.09344309361018,4.09343179709004,4.09343579620047
2252,4.08887147903442,4.09344143110706,4.09344338426147,4.09343211446746,4.09343610411538
2253,4.08876180648804,4.09344172731454,4.09344367422549,4.09343243109354,4.09343641130164
2254,4.08883953094482,4.09344202281764,4.09344396350388,4.09343274697009,4.09343671776099
2255,4.08884048461914,4.09344231761808,4.09344425209828,4.0934330620989,4.09343702349518
2256,4.08891582489014,4.09344261171754,4.09344454001033,4.09343337648178,4.09343732850595
2257,4.0888237953186,4.09344290511771,4.09344482724166,4.09343369012051,4.09343763279503
2258,4.0888934135437,4.09344319782027,4.09344511379391,4.09343400301688,4.09343793636415
2259,4.08881330490112,4.09344348982692,4.0934453996687,4.09343431517266,4.09343823921505
2260,4.08884382247925,4.0934437811393,4.09344568486764,4.09343462658964,4.09343854134942
2261,4.0888500213623,4.09344407175911,4.09344596939237,4.09343493726959,4.09343884276901
2262,4.0888352394104,4.09344436168801,4.09344625324448,4.09343524721428,4.09343914347552
2263,4.0888352394104,4.09344465092765,4.09344653642559,4.09343555642546,4.09343944347066
2264,4.08891916275024,4.09344493947971,4.09344681893731,4.0934358649049,4.09343974275613
2265,4.08889579772949,4.09344522734583,4.09344710078124,4.09343617265436,4.09344004133364
2266,4.0888843536377,4.09344551452767,4.09344738195898,4.09343647967558,4.09344033920488
2267,4.08894205093384,4.09344580102687,4.09344766247211,4.0934367859703,4.09344063637154
2268,4.08890819549561,4.09344608684507,4.09344794232223,4.09343709154029,4.09344093283532
2269,4.08896970748901,4.09344637198392,4.09344822151093,4.09343739638725,4.09344122859789
2270,4.0889253616333,4.09344665644505,4.09344850003978,4.09343770051295,4.09344152366094
2271,4.08884191513062,4.09344694023008,4.09344877791037,4.0934380039191,4.09344181802614
2272,4.08883333206177,4.09344722334065,4.09344905512426,4.09343830660742,4.09344211169516
2273,4.08884477615356,4.09344750577838,4.09344933168304,4.09343860857964,4.09344240466968
2274,4.08877611160278,4.09344778754488,4.09344960758827,4.09343890983748,4.09344269695135
2275,4.08881568908691,4.09344806864177,4.0934498828415,4.09343921038264,4.09344298854183
2276,4.08894634246826,4.09344834907067,4.09345015744431,4.09343951021684,4.09344327944278
2277,4.08896780014038,4.09344862883317,4.09345043139824,4.09343980934177,4.09344356965585
2278,4.08888721466064,4.09344890793088,4.09345070470484,4.09344010775915,4.09344385918268
2279,4.08887767791748,4.0934491863654,4.09345097736566,4.09344040547065,4.09344414802493
2280,4.08895397186279,4.09344946413832,4.09345124938225,4.09344070247798,4.09344443618423
2281,4.08890962600708,4.09344974125124,4.09345152075615,4.09344099878283,4.09344472366221
2282,4.08890008926392,4.09345001770574,4.09345179148888,4.09344129438686,4.0934450104605
2283,4.08891344070435,4.0934502935034,4.093452061582,4.09344158929177,4.09344529658074
2284,4.08888530731201,4.0934505686458,4.09345233103702,4.09344188349923,4.09344558202454
2285,4.08882713317871,4.09345084313453,4.09345259985546,4.0934421770109,4.09344586679353
2286,4.08882474899292,4.09345111697114,4.09345286803886,4.09344246982846,4.09344615088931
2287,4.08889770507812,4.09345139015721,4.09345313558872,4.09344276195357,4.0934464343135
2288,4.08884382247925,4.09345166269429,4.09345340250656,4.09344305338788,4.09344671706771
2289,4.08888387680054,4.09345193458396,4.0934536687939,4.09344334413305,4.09344699915354
2290,4.08881139755249,4.09345220582777,4.09345393445223,4.09344363419073,4.09344728057259
2291,4.08895063400269,4.09345247642726,4.09345419948306,4.09344392356256,4.09344756132645
2292,4.08897686004639,4.09345274638399,4.09345446388789,4.09344421225019,4.09344784141672
2293,4.08896112442017,4.0934530156995,4.09345472766821,4.09344450025526,4.09344812084499
2294,4.08887147903442,4.09345328437533,4.09345499082553,4.09344478757939,4.09344839961283
2295,4.08889150619507,4.09345355241301,4.09345525336131,4.09344507422423,4.09344867772182
2296,4.08888959884644,4.09345381981409,4.09345551527705,4.09344536019138,4.09344895517355
2297,4.08894348144531,4.09345408658009,4.09345577657424,4.09344564548249,4.09344923196958
2298,4.08885431289673,4.09345435271253,4.09345603725434,4.09344593009916,4.09344950811149
2299,4.0889139175415,4.09345461821294,4.09345629731883,4.09344621404301,4.09344978360083
2300,4.08887338638306,4.09345488308284,4.09345655676918,4.09344649731565,4.09345005843917
2301,4.08886480331421,4.09345514732373,4.09345681560685,4.09344677991868,4.09345033262806
2302,4.08885765075684,4.09345541093713,4.09345707383332,4.09344706185371,4.09345060616905
2303,4.08885145187378,4.09345567392455,4.09345733145003,4.09344734312234,4.09345087906371
2304,4.0889105796814,4.09345593628749,4.09345758845845,4.09344762372615,4.09345115131356
2305,4.08890628814697,4.09345619802745,4.09345784486002,4.09344790366674,4.09345142292016
2306,4.08886098861694,4.09345645914593,4.0934581006562,4.0934481829457,4.09345169388503
2307,4.089026927948,4.09345671964441,4.09345835584843,4.09344846156461,4.09345196420972
2308,4.0888671875,4.09345697952439,4.09345861043815,4.09344873952504,4.09345223389575
2309,4.08898878097534,4.09345723878734,4.0934588644268,4.09344901682858,4.09345250294466
2310,4.08892631530762,4.09345749743476,4.09345911781581,4.09344929347679,4.09345277135795
2311,4.08888912200928,4.09345775546812,4.09345937060661,4.09344956947124,4.09345303913716
2312,4.08902883529663,4.09345801288889,4.09345962280064,4.09344984481349,4.09345330628379
2313,4.0887975692749,4.09345826969854,4.09345987439931,4.09345011950511,4.09345357279936
2314,4.08891868591309,4.09345852589854,4.09346012540406,4.09345039354764,4.09345383868538
2315,4.08899831771851,4.09345878149035,4.09346037581628,4.09345066694264,4.09345410394334
2316,4.08888626098633,4.09345903647544,4.0934606256374,4.09345093969166,4.09345436857476
2317,4.08890533447266,4.09345929085525,4.09346087486883,4.09345121179625,4.09345463258112
2318,4.08883047103882,4.09345954463125,4.09346112351197,4.09345148325794,4.09345489596392
2319,4.08901166915894,4.09345979780487,4.09346137156823,4.09345175407826,4.09345515872466
2320,4.08901834487915,4.09346005037756,4.09346161903901,4.09345202425876,4.0934554208648
2321,4.08890962600708,4.09346030235077,4.09346186592569,4.09345229380096,4.09345568238585
2322,4.08886003494263,4.09346055372594,4.09346211222969,4.09345256270639,4.09345594328927
2323,4.08889770507812,4.09346080450449,4.09346235795238,4.09345283097656,4.09345620357654
2324,4.0889105796814,4.09346105468786,4.09346260309516,4.093453098613,4.09345646324914
2325,4.08894300460815,4.09346130427748,4.0934628476594,4.09345336561722,4.09345672230852
2326,4.08884906768799,4.09346155327477,4.09346309164648,4.09345363199074,4.09345698075616
2327,4.08878707885742,4.09346180168115,4.09346333505778,4.09345389773505,4.09345723859351
2328,4.08899259567261,4.09346204949804,4.09346357789468,4.09345416285166,4.09345749582204
2329,4.08886194229126,4.09346229672685,4.09346382015855,4.09345442734207,4.09345775244318
2330,4.08893775939941,4.09346254336899,4.09346406185074,4.09345469120778,4.09345800845841
2331,4.08890628814697,4.09346278942587,4.09346430297262,4.09345495445028,4.09345826386916
2332,4.08887577056885,4.09346303489889,4.09346454352555,4.09345521707105,4.09345851867686
2333,4.08881568908691,4.09346327978945,4.0934647835109,4.09345547907158,4.09345877288297
2334,4.08885860443115,4.09346352409895,4.09346502293,4.09345574045336,4.09345902648893
2335,4.08888721466064,4.09346376782878,4.09346526178421,4.09345600121786,4.09345927949615
2336,4.08887958526611,4.09346401098033,4.09346550007488,4.09345626136656,4.09345953190607
2337,4.08900785446167,4.09346425355499,4.09346573780335,4.09345652090091,4.09345978372012
2338,4.08903503417969,4.09346449555414,4.09346597497096,4.0934567798224,4.09346003493972
2339,4.08895397186279,4.09346473697915,4.09346621157904,4.09345703813249,4.09346028556627
2340,4.0889630317688,4.09346497783141,4.09346644762894,4.09345729583263,4.09346053560122
2341,4.08888006210327,4.09346521811229,4.09346668312197,4.09345755292428,4.09346078504595
2342,4.08896207809448,4.09346545782315,4.09346691805946,4.09345780940889,4.09346103390188
2343,4.08881950378418,4.09346569696536,4.09346715244275,4.09345806528792,4.09346128217042
2344,4.08895778656006,4.0934659355403,4.09346738627314,4.0934583205628,4.09346152985296
2345,4.08894634246826,4.0934661735493,4.09346761955196,4.09345857523499,4.09346177695091
2346,4.08884286880493,4.09346641099373,4.09346785228053,4.09345882930591,4.09346202346565
2347,4.08905410766602,4.09346664787495,4.09346808446014,4.093459082777,4.09346226939858
2348,4.08901500701904,4.09346688419429,4.09346831609211,4.0934593356497,4.09346251475109
2349,4.08886957168579,4.09346711995312,4.09346854717775,4.09345958792543,4.09346275952456
2350,4.08902263641357,4.09346735515276,4.09346877771835,4.09345983960562,4.09346300372037
2351,4.08892726898193,4.09346758979456,4.09346900771521,4.09346009069168,4.09346324733989
2352,4.08888387680054,4.09346782387986,4.09346923716963,4.09346034118504,4.09346349038451
2353,4.08891773223877,4.09346805740999,4.09346946608289,4.09346059108711,4.0934637328556
2354,4.08890962600708,4.09346829038628,4.09346969445629,4.0934608403993,4.09346397475451
2355,4.08896970748901,4.09346852281005,4.09346992229112,4.09346108912301,4.09346421608262
2356,4.08885669708252,4.09346875468262,4.09347014958865,4.09346133725965,4.09346445684128
2357,4.08888626098633,4.09346898600533,4.09347037635017,4.09346158481063,4.09346469703186
2358,4.08896207809448,4.09346921677948,4.09347060257694,4.09346183177733,4.0934649366557
2359,4.08899259567261,4.09346944700639,4.09347082827025,4.09346207816115,4.09346517571416
2360,4.08900356292725,4.09346967668736,4.09347105343137,4.09346232396348,4.09346541420858
2361,4.08892726898193,4.09346990582371,4.09347127806155,4.09346256918572,4.09346565214031
2362,4.08887672424316,4.09347013441674,4.09347150216207,4.09346281382923,4.0934658895107
2363,4.08891868591309,4.09347036246774,4.09347172573418,4.0934630578954,4.09346612632107
2364,4.08890104293823,4.09347058997803,4.09347194877914,4.09346330138561,4.09346636257276
2365,4.08904027938843,4.09347081694888,4.09347217129821,4.09346354430123,4.09346659826711
2366,4.08894538879395,4.0934710433816,4.09347239329264,4.09346378664363,4.09346683340544
2367,4.08894824981689,4.09347126927746,4.09347261476367,4.09346402841418,4.09346706798907
2368,4.08892965316772,4.09347149463777,4.09347283571256,4.09346426961424,4.09346730201934
2369,4.0888934135437,4.09347171946378,4.09347305614054,4.09346451024517,4.09346753549755
2370,4.08897686004639,4.0934719437568,4.09347327604886,4.09346475030832,4.09346776842502
2371,4.08893060684204,4.09347216751808,4.09347349543874,4.09346498980506,4.09346800080306
2372,4.08886528015137,4.09347239074891,4.09347371431143,4.09346522873672,4.09346823263298
2373,4.0888843536377,4.09347261345055,4.09347393266816,4.09346546710466,4.09346846391609
2374,4.08892822265625,4.09347283562427,4.09347415051014,4.09346570491022,4.09346869465369
2375,4.08893394470215,4.09347305727133,4.09347436783861,4.09346594215474,4.09346892484709
2376,4.08894872665405,4.09347327839299,4.0934745846548,4.09346617883956,4.09346915449756
2377,4.0888500213623,4.09347349899051,4.0934748009599,4.09346641496601,4.09346938360641
2378,4.08893156051636,4.09347371906514,4.09347501675515,4.09346665053542,4.09346961217493
2379,4.08897399902344,4.09347393861813,4.09347523204175,4.09346688554911,4.09346984020441
2380,4.08898544311523,4.09347415765074,4.09347544682092,4.09346712000842,4.09347006769612
2381,4.08898639678955,4.0934743761642,4.09347566109386,4.09346735391467,4.09347029465135
2382,4.08878898620605,4.09347459415976,4.09347587486177,4.09346758726916,4.09347052107137
2383,4.08886480331421,4.09347481163865,4.09347608812587,4.09346782007322,4.09347074695747
2384,4.0889949798584,4.09347502860212,4.09347630088733,4.09346805232815,4.0934709723109
2385,4.08894729614258,4.09347524505139,4.09347651314736,4.09346828403526,4.09347119713295
2386,4.08877515792847,4.09347546098769,4.09347672490715,4.09346851519587,4.09347142142486
2387,4.08887147903442,4.09347567641225,4.0934769361679,4.09346874581126,4.09347164518791
2388,4.0889105796814,4.0934758913263,4.09347714693078,4.09346897588274,4.09347186842336
2389,4.08878993988037,4.09347610573105,4.09347735719699,4.09346920541161,4.09347209113245
2390,4.08887481689453,4.09347631962773,4.09347756696769,4.09346943439915,4.09347231331645
2391,4.08904457092285,4.09347653301754,4.09347777624407,4.09346966284666,4.0934725349766
2392,4.08894014358521,4.0934767459017,4.09347798502731,4.09346989075542,4.09347275611414
2393,4.08883047103882,4.09347695828142,4.09347819331858,4.0934701181267,4.09347297673033
2394,4.08887434005737,4.0934771701579,4.09347840111904,4.09347034496181,4.09347319682641
2395,4.08888387680054,4.09347738153234,4.09347860842986,4.093470571262,4.0934734164036
2396,4.08896112442017,4.09347759240596,4.09347881525221,4.09347079702855,4.09347363546314
2397,4.08891677856445,4.09347780277993,4.09347902158724,4.09347102226274,4.09347385400628
2398,4.08891677856445,4.09347801265547,4.09347922743613,4.09347124696583,4.09347407203422
2399,4.0889835357666,4.09347822203375,4.09347943280001,4.09347147113908,4.09347428954821
2400,4.08895254135132,4.09347843091597,4.09347963768004,4.09347169478376,4.09347450654946
2401,4.0889949798584,4.09347863930331,4.09347984207738,4.09347191790112,4.0934747230392
2402,4.08892345428467,4.09347884719696,4.09348004599317,4.09347214049242,4.09347493901863
2403,4.0889835357666,4.0934790545981,4.09348024942854,4.0934723625589,4.09347515448897
2404,4.08889055252075,4.09347926150789,4.09348045238466,4.09347258410183,4.09347536945145
2405,4.08899593353271,4.09347946792752,4.09348065486265,4.09347280512244,4.09347558390725
2406,4.08883571624756,4.09347967385816,4.09348085686365,4.09347302562198,4.09347579785758
2407,4.08891916275024,4.09347987930097,4.09348105838879,4.09347324560169,4.09347601130366
2408,4.0889253616333,4.09348008425712,4.0934812594392,4.09347346506281,4.09347622424668
2409,4.08892440795898,4.09348028872778,4.09348146001602,4.09347368400655,4.09347643668782
2410,4.0887975692749,4.0934804927141,4.09348166012036,4.09347390243418,4.0934766486283
2411,4.08899402618408,4.09348069621724,4.09348185975334,4.09347412034689,4.0934768600693
2412,4.08895587921143,4.09348089923835,4.0934820589161,4.09347433774593,4.093477071012
2413,4.08882188796997,4.09348110177859,4.09348225760974,4.09347455463251,4.09347728145759
2414,4.08891153335571,4.0934813038391,4.09348245583537,4.09347477100786,4.09347749140725
2415,4.08890819549561,4.09348150542103,4.09348265359412,4.09347498687318,4.09347770086216
2416,4.08887958526611,4.09348170652552,4.09348285088708,4.09347520222969,4.0934779098235
2417,4.08883571624756,4.09348190715372,4.09348304771537,4.09347541707861,4.09347811829244
2418,4.08890724182129,4.09348210730676,4.09348324408009,4.09347563142113,4.09347832627015
2419,4.08886957168579,4.09348230698577,4.09348343998233,4.09347584525847,4.0934785337578
2420,4.08893585205078,4.09348250619189,4.0934836354232,4.09347605859182,4.09347874075655
2421,4.08886098861694,4.09348270492625,4.09348383040379,4.09347627142239,4.09347894726756
2422,4.08891344070435,4.09348290318996,4.0934840249252,4.09347648375136,4.093479153292
2423,4.08900117874146,4.09348310098417,4.09348421898851,4.09347669557993,4.09347935883102
2424,4.08896017074585,4.09348329830998,4.09348441259481,4.09347690690929,4.09347956388578
2425,4.08911514282227,4.09348349516851,4.09348460574519,4.09347711774063,4.09347976845741
2426,4.08884048461914,4.09348369156089,4.09348479844073,4.09347732807514,4.09347997254708
2427,4.08897399902344,4.09348388748822,4.09348499068251,4.09347753791398,4.09348017615593
2428,4.08898115158081,4.09348408295161,4.0934851824716,4.09347774725835,4.0934803792851
2429,4.08888912200928,4.09348427795217,4.09348537380909,4.09347795610941,4.09348058193573
2430,4.08897924423218,4.09348447249101,4.09348556469603,4.09347816446834,4.09348078410895
2431,4.08889579772949,4.09348466656923,4.09348575513351,4.09347837233631,4.0934809858059
2432,4.0890212059021,4.09348486018793,4.09348594512258,4.09347857971448,4.09348118702772
2433,4.08898448944092,4.09348505334819,4.09348613466432,4.09347878660402,4.09348138777553
2434,4.08890390396118,4.09348524605113,4.09348632375978,4.0934789930061,4.09348158805045
2435,4.08896207809448,4.09348543829782,4.09348651241002,4.09347919892186,4.09348178785361
2436,4.08893489837646,4.09348563008937,4.09348670061611,4.09347940435246,4.09348198718613
2437,4.08895254135132,4.09348582142685,4.09348688837908,4.09347960929907,4.09348218604913
2438,4.08897590637207,4.09348601231134,4.0934870757,4.09347981376282,4.09348238444373
2439,4.08895301818848,4.09348620274393,4.09348726257991,4.09348001774487,4.09348258237103
2440,4.08893775939941,4.0934863927257,4.09348744901986,4.09348022124635,4.09348277983214
2441,4.08891582489014,4.09348658225772,4.0934876350209,4.09348042426842,4.09348297682818
2442,4.08897686004639,4.09348677134107,4.09348782058405,4.09348062681221,4.09348317336024
2443,4.08901691436768,4.09348695997681,4.09348800571037,4.09348082887885,4.09348336942944
2444,4.08895921707153,4.09348714816602,4.09348819040089,4.09348103046948,4.09348356503685
2445,4.08889436721802,4.09348733590975,4.09348837465664,4.09348123158523,4.0934837601836
2446,4.08893489837646,4.09348752320908,4.09348855847866,4.09348143222723,4.09348395487076
2447,4.08897924423218,4.09348771006505,4.09348874186797,4.0934816323966,4.09348414909943
2448,4.08886623382568,4.09348789647874,4.0934889248256,4.09348183209447,4.09348434287069
2449,4.08896446228027,4.09348808245119,4.09348910735257,4.09348203132196,4.09348453618564
2450,4.08886623382568,4.09348826798345,4.0934892894499,4.09348223008018,4.09348472904535
2451,4.08882570266724,4.09348845307658,4.09348947111862,4.09348242837025,4.09348492145091
2452,4.0889778137207,4.09348863773163,4.09348965235974,4.09348262619327,4.0934851134034
2453,4.08890295028687,4.09348882194963,4.09348983317427,4.09348282355036,4.09348530490389
2454,4.08906888961792,4.09348900573163,4.09349001356322,4.09348302044263,4.09348549595344
2455,4.08888721466064,4.09348918907867,4.09349019352761,4.09348321687118,4.09348568655315
2456,4.08903646469116,4.09348937199179,4.09349037306844,4.0934834128371,4.09348587670406
2457,4.0888786315918,4.09348955447202,4.09349055218672,4.09348360834151,4.09348606640724
2458,4.08897399902344,4.09348973652039,4.09349073088344,4.09348380338549,4.09348625566377
2459,4.08892440795898,4.09348991813794,4.0934909091596,4.09348399797013,4.09348644447469
2460,4.08893251419067,4.09349009932568,4.09349108701622,4.09348419209653,4.09348663284107
2461,4.08902263641357,4.09349028008465,4.09349126445426,4.09348438576578,4.09348682076395
2462,4.08894014358521,4.09349046041587,4.09349144147474,4.09348457897895,4.09348700824441
2463,4.08894634246826,4.09349064032036,4.09349161807864,4.09348477173714,4.09348719528347
2464,4.08888387680054,4.09349081979913,4.09349179426694,4.09348496404142,4.09348738188219
2465,4.08892297744751,4.0934909988532,4.09349197004064,4.09348515589287,4.09348756804162
2466,4.08899927139282,4.09349117748357,4.09349214540071,4.09348534729257,4.09348775376279
2467,4.08903503417969,4.09349135569128,4.09349232034814,4.09348553824158,4.09348793904675
2468,4.08882999420166,4.09349153347731,4.0934924948839,4.09348572874098,4.09348812389453
2469,4.088951587677,4.09349171084267,4.09349266900897,4.09348591879183,4.09348830830717
2470,4.08902168273926,4.09349188778837,4.09349284272432,4.0934861083952,4.09348849228569
2471,4.089026927948,4.09349206431541,4.09349301603093,4.09348629755215,4.09348867583114
2472,4.08899831771851,4.09349224042477,4.09349318892975,4.09348648626374,4.09348885894453
2473,4.08890819549561,4.09349241611748,4.09349336142176,4.09348667453102,4.0934890416269
2474,4.08888912200928,4.0934925913945,4.09349353350793,4.09348686235506,4.09348922387926
2475,4.08904123306274,4.09349276625683,4.09349370518921,4.09348704973689,4.09348940570263
2476,4.0889835357666,4.09349294070547,4.09349387646656,4.09348723667758,4.09348958709803
2477,4.08897161483765,4.09349311474139,4.09349404734094,4.09348742317817,4.09348976806648
2478,4.08892965316772,4.09349328836558,4.09349421781331,4.09348760923969,4.09348994860898
2479,4.08895826339722,4.09349346157902,4.09349438788461,4.0934877948632,4.09349012872655
2480,4.08895254135132,4.0934936343827,4.0934945575558,4.09348798004973,4.0934903084202
2481,4.08901166915894,4.09349380677757,4.09349472682783,4.09348816480032,4.09349048769093
2482,4.08890199661255,4.09349397876463,4.09349489570163,4.093488349116,4.09349066653975
2483,4.0889105796814,4.09349415034484,4.09349506417816,4.09348853299781,4.09349084496764
2484,4.08892726898193,4.09349432151917,4.09349523225835,4.09348871644677,4.09349102297562
2485,4.0888671875,4.09349449228858,4.09349539994315,4.0934888994639,4.09349120056467
2486,4.08894300460815,4.09349466265405,4.09349556723349,4.09348908205024,4.09349137773579
2487,4.08896350860596,4.09349483261653,4.0934957341303,4.09348926420681,4.09349155448998
2488,4.08891868591309,4.09349500217698,4.09349590063452,4.09348944593462,4.09349173082821
2489,4.08898019790649,4.09349517133637,4.09349606674707,4.0934896272347,4.09349190675148
2490,4.08887481689453,4.09349534009564,4.09349623246889,4.09348980810805,4.09349208226076
2491,4.08892822265625,4.09349550845575,4.0934963978009,4.09348998855568,4.09349225735705
2492,4.08890628814697,4.09349567641765,4.09349656274402,4.09349016857862,4.09349243204131
2493,4.08896970748901,4.09349584398229,4.09349672729917,4.09349034817786,4.09349260631453
2494,4.0889687538147,4.09349601115061,4.09349689146727,4.0934905273544,4.09349278017768
2495,4.08890962600708,4.09349617792356,4.09349705524924,4.09349070610926,4.09349295363173
2496,4.08894968032837,4.09349634430208,4.093497218646,4.09349088444343,4.09349312667765
2497,4.08893823623657,4.09349651028711,4.09349738165845,4.0934910623579,4.09349329931641
2498,4.08898735046387,4.09349667587957,4.0934975442875,4.09349123985368,4.09349347154897
2499,4.08899593353271,4.09349684108043,4.09349770653407,4.09349141693175,4.09349364337629
2500,4.08888816833496,4.09349700589059,4.09349786839905,4.09349159359311,4.09349381479934
2501,4.08902883529663,4.09349717031099,4.09349802988335,4.09349176983874,4.09349398581908
2502,4.08887958526611,4.09349733434257,4.09349819098788,4.09349194566963,4.09349415643645
2503,4.089026927948,4.09349749798624,4.09349835171352,4.09349212108676,4.09349432665241
2504,4.08901691436768,4.09349766124293,4.09349851206119,4.09349229609111,4.09349449646791
2505,4.08888530731201,4.09349782411357,4.09349867203177,4.09349247068366,4.09349466588391
2506,4.0890679359436,4.09349798659905,4.09349883162615,4.09349264486539,4.09349483490134
2507,4.08897590637207,4.09349814870032,4.09349899084523,4.09349281863727,4.09349500352116
2508,4.08899831771851,4.09349831041828,4.09349914968989,4.09349299200027,4.0934951717443
2509,4.08896017074585,4.09349847175384,4.09349930816102,4.09349316495535,4.0934953395717
2510,4.08901691436768,4.09349863270791,4.09349946625951,4.0934933375035,4.09349550700431
2511,4.08905649185181,4.0934987932814,4.09349962398623,4.09349350964567,4.09349567404304
2512,4.08906269073486,4.09349895347523,4.09349978134207,4.09349368138281,4.09349584068885
